sentence,word,prediction,score,difference_rate
"Mr President, Commissioner, ladies and gentlemen, dear guests, on the last plenary day of the European Year of People with Disabilities, I am very grateful to be able to present to you, on behalf of the Committee on Petitions, the report I have drawn up concerning the effects of discriminatory treatment afforded to persons with multiple sclerosis in the European Union.",sclerosis,0.4084084033966065,0.5595238095238095,27.007859818478842
"- oral question (B6-0010/2004) by Ilda Figueiredo, Francis Wurtz, Eva-Britt Svensson, Miguel Portas and Sérgio Ribeiro, on the ban on entry into Portugal of ‘Women on Waves’ boat.",Portas,0.4226334393024445,0.33333333333333337,26.790031790733337
Es un gran placer contar con su presencia.,Es,0.3987869918346405,0.5441176470588235,26.709417716876878
"For that reason, I was opposed to implementing modulation on a scale that would result in farmers losing larger amounts.",modulation,0.3665308952331543,0.5,26.69382095336914
Based on a decision by the Conference of Presidents - the chairmen of the political groups - this form of debate will conclude with a speech by the Swedish Prime Minister Fredrik Reinfeldt.,Conference,0.3725447952747345,0.2941176470588235,26.66523039340975
"The next item is the report by Mrs del Castillo Vera, on behalf of the Committee on Industry, Research and Energy, on Time to move up a gear - Creating a Europe of entrepreneurship and growth.",del,0.3536869585514069,0.4821428571428571,26.64270489304152
"A4-0373/98 by Mrs Waddington, on behalf of the Committee on Employment and Social Affairs, on the proposal for a Council Decision establishing the second phase of the Community vocational training action programme 'Leonardo da Vinci' (COM(98)0330 - C4-0522/98-98/0196(SYN)); -A4-0371/98 by Mrs Pack, on behalf of the Committee on Culture, Youth, Education and the Media, on the proposal for a European Parliament and Council Decision establishing the second phase of the Community action programme in the field of education 'Socrates' (COM(98)0329 - C4-0510/98-98/0195(COD)); -A4-0389/98 by Mr De Coene, on behalf of the Committee on Culture, Youth, Education and the Media, on the proposal for a European Parliament and Council Decision establishing the Community action programme for youth (COM(98)0331 - C4-0511/98-98/0197(COD)).",SYN,0.4016153514385224,0.546875,26.56176430838448
"the recommendation from the Committee on Civil Liberties, Justice and Home Affairs on the draft Council decision concerning the conclusion of the agreement between the European Union and Georgia on the facilitation of the issuance of visas (11324/2010 - C7-0391/2010 - 2010/0106(NLE)) (Rapporteur: Nathalie Griesbeck),",issuance,0.3720346689224243,0.2941176470588235,26.491787433624285
"Apart from the general impairment of human health, approximately 35 000 people in Europe died as a result of the heatwave in 2003.",heatwave,0.3689328134059906,0.29166666666666663,26.491250310625365
"Five years after the adoption of Erasmus Mundus, almost to the day, I am happy to be presenting to you this second-generation programme whose objective remains the promotion of excellence in European higher education, enabling the most talented students from non-EU countries and from Europe to follow high-level joint programmes in at least three universities and to benefit from a high-quality welcome and significant scholarships.",Erasmus,0.4265945255756378,0.578125,26.210676657186973
(BG) We must congratulate the Lower House of the Czech Parliament for ratifying the Lisbon Treaty.,BG,0.3259676694869995,0.4411764705882353,26.11399491628011
"Parliament approved some amendments, notably one extending the definition of the 'public' in Article 1(X) of the Convention to clarify that the public that may participate in procedures under the Convention includes civil society and, in particular, non-governmental organisations, and one that opens the Convention for accession by non-ECE member countries upon approval by the meeting of the Parties, which deserves our support.",accession,0.35651203989982605,0.4821428571428571,26.05676209485089
"the report by Marek Józef Gróbarczyk, on behalf of the Committee on Fisheries, on the proposal for a regulation of the European Parliament and of the Council amending Council Regulation (EC) No 2187/2005 as regards the prohibition of highgrading and restrictions on fishing for flounder and turbot in the Baltic Sea, the Belts and the Sound - C7-0156/2010 -, and",flounder,0.370538741350174,0.5,25.8922517299652
Where would you be now without the solidarity stabilisers?,stabilisers,0.3709417879581451,0.5,25.811642408370982
Does the Commission consider that the need for Basel III is a result of the recent financial crisis or will the accord offset the structural weaknesses which Basel II was unable to rectify?,III,0.35898372530937195,0.4833333333333333,25.727505108405797
"One of the most important aspects of the structure of the Union is the real accountability of Commissioners before this Parliament, which must relate to questions of relative detail that can be raised at Question Time, not just to issues of general policy.",Commissioners,0.37359270453453053,0.2976190476190477,25.52714872360221
Derogations from internal market rules for defence procurement on the basis of Article 296 TEC (debate),TEC,0.3739195168018341,0.5,25.21609663963318
She could not be here because she was arrested yesterday morning during an anti-nuclear demonstration in Glasgow.,Glasgow,0.3274503648281097,0.4375,25.1542023250035
"This decision, which, provisionally, has put an end to five years of negotiations and more than seven years of diplomatic efforts, has led to great uncertainty within the multilateral framework of the WTO trade negotiations and, furthermore, it raises a problem with regard to an informal time limit, which is more political than chronological: the forthcoming expiry of the mandate of the Trade Promotion Authority, granted to the President by the United States Congress to allow him to negotiate in global terms.",expiry,0.3878698647022247,0.5178571428571429,25.100991643708348
I propose that we should reject the GUE Group's amendment so that we can vote on a package from the compromise we reached with all the other political groups.,GUE,0.3996030390262604,0.5333333333333333,25.07443018257618
